   3.9312977e-01	   2.9295775e-01	
   3.9503817e-01	   3.0140845e-01	
   3.9694656e-01	   3.0985915e-01	
   3.9885496e-01	   3.1830986e-01	
   4.0076336e-01	   3.2676056e-01	
   4.0267176e-01	   3.3239437e-01	
   4.0458015e-01	   3.3802817e-01	
   4.0648855e-01	   3.4366197e-01	
   4.0839695e-01	   3.5211268e-01	
   4.1030534e-01	   3.5774648e-01	
   4.1221374e-01	   3.6619718e-01	
   4.1412214e-01	   3.7464789e-01	
   4.1603053e-01	   3.8028169e-01	
   4.1793893e-01	   3.8591549e-01	
   4.1984733e-01	   3.9154930e-01	
   4.2175573e-01	   3.9718310e-01	
   4.2366412e-01	   4.0563380e-01	
   4.2557252e-01	   4.0281690e-01	
   4.2748092e-01	   4.0281690e-01	
   4.2938931e-01	   4.0281690e-01	
   4.3129771e-01	   4.0281690e-01	
   4.3320611e-01	   4.0281690e-01	
   4.3511450e-01	   4.5070423e-01	
   4.3702290e-01	   4.5352113e-01	
   4.3893130e-01	   4.6760563e-01	
   4.4083969e-01	   4.7605634e-01	
   4.4274809e-01	   4.8450704e-01	
   4.4465649e-01	   4.9014085e-01	
   4.4656489e-01	   4.9577465e-01	
   4.4847328e-01	   5.0140845e-01	
   4.5038168e-01	   5.0985915e-01	
   4.5229008e-01	   5.1549296e-01	
   4.5419847e-01	   5.2394366e-01	
   4.5610687e-01	   5.3239437e-01	
   4.5801527e-01	   5.3802817e-01	
   4.5992366e-01	   5.4366197e-01	
   4.6183206e-01	   5.4929577e-01	
   4.6374046e-01	   5.5492958e-01	
   4.6564885e-01	   5.6338028e-01	
   4.6755725e-01	   5.7183099e-01	
   4.6946565e-01	   5.7746479e-01	
   4.7137405e-01	   5.8591549e-01	
   4.7328244e-01	   5.9436620e-01	
   4.7519084e-01	   6.0281690e-01	
   4.7709924e-01	   6.1126761e-01	
   4.7900763e-01	   6.1971831e-01	
   4.8091603e-01	   6.2816901e-01	
   4.8282443e-01	   6.3380282e-01	
   4.8473282e-01	   6.3943662e-01	
   4.8664122e-01	   6.4507042e-01	
   4.8854962e-01	   6.5070423e-01	
   4.9045802e-01	   6.5915493e-01	
   4.9236641e-01	   6.6760563e-01	
   4.9427481e-01	   6.7323944e-01	
   4.9618321e-01	   6.8169014e-01	
   4.9809160e-01	   6.9014085e-01	
   5.0000000e-01	   6.9577465e-01	
   5.0190840e-01	   7.0140845e-01	
   5.0381679e-01	   7.0704225e-01	
   5.0572519e-01	   7.1267606e-01	
   5.0763359e-01	   7.2112676e-01	
   5.0954198e-01	   7.2957746e-01	
   5.1145038e-01	   7.3521127e-01	
   5.1335878e-01	   7.4366197e-01	
   5.1526718e-01	   7.5211268e-01	
   5.1717557e-01	   7.6338028e-01	
   5.1908397e-01	   7.7183099e-01	
   5.2099237e-01	   7.7746479e-01	
   5.2290076e-01	   7.8028169e-01	
   5.2480916e-01	   7.7464789e-01	
   5.2671756e-01	   7.6338028e-01	
   5.2862595e-01	   7.5211268e-01	
   5.3053435e-01	   7.4366197e-01	
   5.3244275e-01	   7.3521127e-01	
   5.3435115e-01	   7.2957746e-01	
   5.3625954e-01	   7.2112676e-01	
   5.3816794e-01	   7.1267606e-01	
   5.4007634e-01	   7.0704225e-01	
   5.4198473e-01	   7.0140845e-01	
   5.4389313e-01	   6.9577465e-01	
   5.4580153e-01	   6.9014085e-01	
   5.4770992e-01	   6.8169014e-01	
   5.4961832e-01	   6.7323944e-01	
   5.5152672e-01	   6.6760563e-01	
   5.5343511e-01	   6.5915493e-01	
   5.5534351e-01	   6.5070423e-01	
   5.5725191e-01	   6.4507042e-01	
   5.5916031e-01	   6.3943662e-01	
   5.6106870e-01	   6.3380282e-01	
   5.6297710e-01	   6.2816901e-01	
   5.6488550e-01	   6.1971831e-01	
   5.6679389e-01	   6.1126761e-01	
   5.6870229e-01	   6.0281690e-01	
   5.7061069e-01	   5.9436620e-01	
   5.7251908e-01	   5.8591549e-01	
   5.7442748e-01	   5.7746479e-01	
   5.7633588e-01	   5.7183099e-01	
   5.7824427e-01	   5.6338028e-01	
   5.8015267e-01	   5.5492958e-01	
   5.8206107e-01	   5.4929577e-01	
   5.8396947e-01	   5.4366197e-01	
   5.8587786e-01	   5.3802817e-01	
   5.8778626e-01	   5.3239437e-01	
   5.8969466e-01	   5.2394366e-01	
   5.9160305e-01	   5.1549296e-01	
   5.9351145e-01	   5.0985915e-01	
   5.9541985e-01	   5.0140845e-01	
   5.9732824e-01	   4.9295775e-01	
   5.9923664e-01	   4.8450704e-01	
   6.0114504e-01	   4.7887324e-01	
   6.0305344e-01	   4.7323944e-01	
   6.0496183e-01	   4.6760563e-01	
   6.0687023e-01	   4.5352113e-01	
   6.0877863e-01	   4.0281690e-01	
   6.1068702e-01	   4.0281690e-01	
   6.1259542e-01	   4.0281690e-01	
   6.1450382e-01	   4.0281690e-01	
   6.1641221e-01	   4.0281690e-01	
   6.1832061e-01	   4.1408451e-01	
   6.2022901e-01	   4.0563380e-01	
   6.2213740e-01	   3.9718310e-01	
   6.2404580e-01	   3.9154930e-01	
   6.2595420e-01	   3.8591549e-01	
   6.2786260e-01	   3.8028169e-01	
   6.2977099e-01	   3.7464789e-01	
   6.3167939e-01	   3.6619718e-01	
   6.3358779e-01	   3.5774648e-01	
   6.3549618e-01	   3.5211268e-01	
   6.3740458e-01	   3.4366197e-01	
   6.3931298e-01	   3.3521127e-01	
   6.4122137e-01	   3.2676056e-01	
   6.4312977e-01	   3.2112676e-01	
   6.4503817e-01	   3.1549296e-01	
   6.4694656e-01	   3.0985915e-01	
   6.4885496e-01	   3.0140845e-01	
   6.5076336e-01	   2.9295775e-01	
   6.5267176e-01	   2.8732394e-01	
   6.5458015e-01	   2.7887324e-01	
   6.5648855e-01	   2.7042254e-01	
   6.5839695e-01	   2.6197183e-01	
   6.6030534e-01	   2.5633803e-01	
   6.6221374e-01	   2.4788732e-01	
   6.6412214e-01	   2.3943662e-01	
   6.6603053e-01	   2.3380282e-01	
   6.6793893e-01	   2.2816901e-01	
   6.6984733e-01	   2.2253521e-01	
   6.7175573e-01	   2.1690141e-01	
   6.7366412e-01	   2.0845070e-01	
   6.7557252e-01	   2.0000000e-01	
   6.7748092e-01	   1.9436620e-01	
   6.7938931e-01	   1.8591549e-01	
   6.8129771e-01	   1.7746479e-01	
   6.8320611e-01	   1.6901408e-01	
   6.8511450e-01	   1.6056338e-01	
   6.8702290e-01	   1.5492958e-01	
   6.8893130e-01	   1.4929577e-01	
   6.9083969e-01	   1.4929577e-01	
   6.9274809e-01	   1.4929577e-01	
   6.9465649e-01	   1.5774648e-01	
   6.9656489e-01	   1.6901408e-01	
   6.9847328e-01	   1.7746479e-01	
   7.0038168e-01	   1.8591549e-01	
   7.0229008e-01	   1.9154930e-01	
   7.0419847e-01	   1.9718310e-01	
   7.0610687e-01	   2.0281690e-01	
   7.0801527e-01	   2.0845070e-01	
   7.0992366e-01	   2.1690141e-01	
   7.1183206e-01	   2.2535211e-01	
   7.1374046e-01	   2.3098592e-01	
   7.1564885e-01	   2.3943662e-01	
   7.1755725e-01	   2.4788732e-01	
   7.1946565e-01	   2.5633803e-01	
   7.2137405e-01	   2.6197183e-01	
   7.2328244e-01	   2.7042254e-01	
   7.2519084e-01	   2.7887324e-01	
   7.2709924e-01	   2.8450704e-01	
   7.2900763e-01	   2.9014085e-01	
   7.3091603e-01	   2.9577465e-01	
   7.3282443e-01	   3.0140845e-01	
   7.3473282e-01	   3.0985915e-01	
   7.3664122e-01	   3.1830986e-01	
   7.3854962e-01	   3.2676056e-01	
   7.4045802e-01	   3.3521127e-01	
   7.4236641e-01	   3.4366197e-01	
   7.4427481e-01	   3.4929577e-01	
   7.4618321e-01	   3.5492958e-01	
   7.4809160e-01	   3.6056338e-01	
   7.5000000e-01	   3.6619718e-01	
   7.5190840e-01	   3.7464789e-01	
   7.5381679e-01	   3.8309859e-01	
   7.5572519e-01	   3.8873239e-01	
   7.5763359e-01	   3.9718310e-01	
   7.5954198e-01	   4.0563380e-01	
   7.6145038e-01	   4.1408451e-01	
   7.6335878e-01	   4.0845070e-01	
   7.6526718e-01	   4.0845070e-01	
   7.6717557e-01	   4.0563380e-01	
   7.6908397e-01	   4.0281690e-01	
   7.7099237e-01	   4.0563380e-01	
   7.7290076e-01	   4.5352113e-01	
   7.7480916e-01	   4.5352113e-01	
   7.7671756e-01	   4.6760563e-01	
   7.7862595e-01	   4.7605634e-01	
   7.8053435e-01	   4.8450704e-01	
   7.8244275e-01	   4.9295775e-01	
   7.8435115e-01	   5.0140845e-01	
   7.8625954e-01	   5.0704225e-01	
   7.8816794e-01	   5.1267606e-01	
   7.9007634e-01	   5.1830986e-01	
   7.9198473e-01	   5.2394366e-01	
   7.9389313e-01	   5.3239437e-01	
   7.9580153e-01	   5.4084507e-01	
   7.9770992e-01	   5.4647887e-01	
   7.9961832e-01	   5.5492958e-01	
   8.0152672e-01	   5.6338028e-01	
   8.0343511e-01	   5.7183099e-01	
   8.0534351e-01	   5.7746479e-01	
   8.0725191e-01	   5.8591549e-01	
   8.0916031e-01	   5.9436620e-01	
   8.1106870e-01	   6.0281690e-01	
   8.1297710e-01	   6.1126761e-01	
   8.1488550e-01	   6.1690141e-01	
   8.1679389e-01	   6.2253521e-01	
   8.1870229e-01	   6.2816901e-01	
   8.2061069e-01	   6.3661972e-01	
   8.2251908e-01	   6.4225352e-01	
   8.2442748e-01	   6.5070423e-01	
   8.2633588e-01	   6.5915493e-01	
   8.2824427e-01	   6.6478873e-01	
   8.3015267e-01	   6.7042254e-01	
   8.3206107e-01	   6.7605634e-01	
   8.3396947e-01	   6.8169014e-01	
   8.3587786e-01	   6.9014085e-01	
   8.3778626e-01	   6.9859155e-01	
   8.3969466e-01	   7.0422535e-01	
   8.4160305e-01	   7.1267606e-01	
   8.4351145e-01	   7.2112676e-01	
   8.4541985e-01	   7.2957746e-01	
   8.4732824e-01	   7.3521127e-01	
   8.4923664e-01	   7.4366197e-01	
   8.5114504e-01	   7.5211268e-01	
   8.5305344e-01	   7.6338028e-01	
   8.5496183e-01	   7.7183099e-01	
   8.5687023e-01	   7.7746479e-01	
   8.5877863e-01	   7.8028169e-01	
   8.6068702e-01	   7.7464789e-01	
   8.6259542e-01	   7.6338028e-01	
   8.6450382e-01	   7.5211268e-01	
   8.6641221e-01	   7.4366197e-01	
   8.6832061e-01	   7.3802817e-01	
   8.7022901e-01	   7.3239437e-01	
   8.7213740e-01	   7.2676056e-01	
   8.7404580e-01	   7.2112676e-01	
   8.7595420e-01	   7.1267606e-01	
   8.7786260e-01	   7.0422535e-01	
   8.7977099e-01	   6.9859155e-01	
   8.8167939e-01	   6.9014085e-01	
   8.8358779e-01	   6.8169014e-01	
   8.8549618e-01	   6.7605634e-01	
   8.8740458e-01	   6.7042254e-01	
   8.8931298e-01	   6.6478873e-01	
   8.9122137e-01	   6.5915493e-01	
   8.9312977e-01	   6.5070423e-01	
   8.9503817e-01	   6.4225352e-01	
   8.9694656e-01	   6.3661972e-01	
   8.9885496e-01	   6.2816901e-01	
   9.0076336e-01	   6.1971831e-01	
   9.0267176e-01	   6.1126761e-01	
   9.0458015e-01	   6.0281690e-01	
   9.0648855e-01	   5.9436620e-01	
   9.0839695e-01	   5.8591549e-01	
   9.1030534e-01	   5.8028169e-01	
   9.1221374e-01	   5.7464789e-01	
   9.1412214e-01	   5.6901408e-01	
   9.1603053e-01	   5.6338028e-01	
   9.1793893e-01	   5.5492958e-01	
   9.1984733e-01	   5.4647887e-01	
   9.2175573e-01	   5.4084507e-01	
   9.2366412e-01	   5.3239437e-01	
   9.2557252e-01	   5.2394366e-01	
   9.2748092e-01	   5.1830986e-01	
   9.2938931e-01	   5.1267606e-01	
   9.3129771e-01	   5.0704225e-01	
   9.3320611e-01	   5.0140845e-01	
   9.3511450e-01	   5.0140845e-01	
